,old_index,time,open,close,high,low,volume
20282,490025,2019-12-15 13:07:00,7108.887926800001,7108.8,7108.9,7108.8,0.40234899999999996
20283,490026,2019-12-15 13:08:00,7108.8,7108.9,7108.9,7108.8,0.13418771000000002
20284,490027,2019-12-15 13:09:00,7108.8,7108.8,7108.8,7108.8,0.11650657
20285,490028,2019-12-15 13:10:00,7108.8,7108.8,7108.834957800001,7108.8,0.3139582
20286,490029,2019-12-15 13:11:00,7108.887926800001,7108.9,7108.9,7108.887926800001,0.008221
20287,490030,2019-12-15 13:12:00,7108.9,7108.887926800001,7108.9,7108.887926800001,0.050833
20288,490031,2019-12-15 13:13:00,7108.887926800001,7108.8,7108.9,7108.8,0.4956
20289,490032,2019-12-15 13:14:00,7108.8,7108.9,7108.9,7108.8,0.191794
20290,490033,2019-12-15 13:15:00,7108.887926800001,7108.9,7108.9,7108.887926800001,0.22913346
20291,490034,2019-12-15 13:16:00,7108.9,7108.8,7108.9,7108.8,0.37587971
20292,490035,2019-12-15 13:17:00,7108.8,7108.8,7108.9,7108.8,0.029561
20293,490036,2019-12-15 13:18:00,7108.9,7108.8,7108.9,7108.8,0.16
20294,490037,2019-12-15 13:19:00,7108.834957800001,7108.834957800001,7108.9,7108.834957800001,0.030638
20295,490038,2019-12-15 13:20:00,7108.834957800001,7108.9,7108.9,7108.8,0.12547601
20296,490039,2019-12-15 13:21:00,7108.9,7108.9,7108.9,7108.9,0.005
20297,490040,2019-12-15 13:22:00,7108.8,7108.9,7108.9,7108.8,3.78182946
20298,490041,2019-12-15 13:23:00,7108.9,7108.9,7108.9,7108.8,10.043416
20299,490042,2019-12-15 13:24:00,7108.9,7108.9,7108.9,7108.9,0.005
20300,490043,2019-12-15 13:25:00,7108.9,7108.8,7108.9,7108.8,0.10183663
20301,490044,2019-12-15 13:26:00,7108.8,7108.8,7108.8,7108.8,0.01
20302,490045,2019-12-15 13:27:00,7108.9,7108.8,7108.9,7108.8,0.01603685
20303,490046,2019-12-15 13:28:00,7108.8,7108.9,7108.9,7108.8,0.045
20304,490047,2019-12-15 13:29:00,7108.9,7109.1,7109.1,7108.9,0.13499999999999998
20305,490048,2019-12-15 13:30:00,7109.1,7109.1,7109.1,7109.0178876,0.03223636
20306,490049,2019-12-15 13:31:00,7109.1,7109.1,7109.1,7109.1,0.0398
20307,490050,2019-12-15 13:32:00,7109.1,7109.2,7109.2,7109.1,0.31891562
20308,490051,2019-12-15 13:33:00,7109.2,7109.2,7109.2,7109.12387559,0.69138252
20309,490052,2019-12-15 13:34:00,7109.4,7112.310624,7112.4,7109.4,1.30720221
20310,490053,2019-12-15 13:35:00,7112.310624,7112.310624,7112.310624,7112.310624,0.01013463
20311,490054,2019-12-15 13:36:00,7112.4,7113.1,7113.1,7112.310624,0.64363987
20312,490055,2019-12-15 13:37:00,7113.01587377,7113.01587377,7113.01587377,7113.0,0.28798251
20313,490056,2019-12-15 13:38:00,7113.01584266,7113.0,7113.01584266,7113.0,0.02018473
20314,490057,2019-12-15 13:39:00,7113.0,7113.0,7113.0,7113.0,0.09113603
20315,490058,2019-12-15 13:40:00,7112.57107398,7112.3,7112.57107398,7112.3,0.5376071800000001
20316,490059,2019-12-15 13:41:00,7112.3,7110.0,7112.3,7110.0,1.04008053
20317,490060,2019-12-15 13:42:00,7110.0,7108.743492899999,7110.0,7108.7,13.1552424
20318,490061,2019-12-15 13:43:00,7108.7,7108.743492899999,7108.743492899999,7108.7,0.46493439
20319,490062,2019-12-15 13:44:00,7108.743492899999,7108.3,7108.743492899999,7108.3,8.12778903
20320,490063,2019-12-15 13:45:00,7108.3,7108.4,7108.4,7108.3,0.06309564
20321,490064,2019-12-15 13:47:00,7108.34547595,7108.34547595,7108.34547595,7108.34547595,0.03606621
20322,490065,2019-12-15 13:48:00,7108.34544486,7108.34547595,7108.34547595,7108.34544486,0.0401999
20323,490066,2019-12-15 13:49:00,7108.3,7108.3,7108.3,7108.3,0.06
20324,490067,2019-12-15 13:50:00,7108.3,7106.01027704,7108.3,7106.0,1.79696447
20325,490068,2019-12-15 13:51:00,7106.01027704,7105.4,7106.01027704,7105.4,1.31777585
20326,490069,2019-12-15 13:52:00,7105.4,7105.1,7105.4,7105.0,5.4781008999999985
20327,490070,2019-12-15 13:53:00,7105.1,7105.56547725,7105.56547725,7105.0848969,3.14327739
20328,490071,2019-12-15 13:54:00,7105.56547725,7105.9,7105.9,7105.56547725,0.10453682
20329,490072,2019-12-15 13:55:00,7106.0,7105.95642662,7106.0,7105.95642662,0.028513450000000006
20330,490073,2019-12-15 13:56:00,7105.95642662,7105.95642662,7105.95642662,7105.95642662,0.017022000000000002
20331,490074,2019-12-15 13:57:00,7105.95642662,7106.0,7106.0,7105.95642662,0.055
20332,490075,2019-12-15 13:58:00,7106.5,7106.5,7106.5,7106.45507684,0.02177157
20333,490076,2019-12-15 13:59:00,7106.4,7106.5,7106.5,7106.4,0.01
20334,490077,2019-12-15 14:00:00,7106.5,7106.48942666,7106.5,7106.48942666,0.16191219
20335,490078,2019-12-15 14:01:00,7106.78867668,7112.6,7112.6,7106.78867668,2.46411305
20336,490079,2019-12-15 14:02:00,7112.6,7120.1,7120.2,7112.6,3.75667688
20337,490080,2019-12-15 14:03:00,7120.13267044,7120.13267044,7120.13267044,7120.13267044,0.455
20338,490081,2019-12-15 14:04:00,7120.1,7120.1,7120.2,7120.1,0.36480292
20339,490082,2019-12-15 14:05:00,7120.2,7120.2,7120.2,7120.13267044,0.34712803000000003
20340,490083,2019-12-15 14:06:00,7120.13267044,7120.1,7120.2,7120.1,0.15128626
20341,490084,2019-12-15 14:07:00,7120.2,7120.2,7120.2,7120.1,0.08660299
20342,490085,2019-12-15 14:08:00,7120.13267044,7120.13267044,7120.13267044,7120.13267044,0.0028933
20343,490086,2019-12-15 14:09:00,7120.13267044,7120.13267044,7120.13267044,7120.13267044,0.01
20344,490087,2019-12-15 14:10:00,7120.1,7120.1,7120.1,7120.1,0.00710927
20345,490088,2019-12-15 14:11:00,7120.13267044,7120.2,7120.2,7120.13267044,1.18640447
20346,490089,2019-12-15 14:12:00,7120.2,7125.0,7125.01117777,7120.2,47.69448161
20347,490090,2019-12-15 14:13:00,7125.0,7125.02546815,7125.02546815,7125.0,0.71127924
20348,490091,2019-12-15 14:14:00,7125.02546815,7125.1,7125.1,7125.02546815,0.04
20349,490092,2019-12-15 14:15:00,7125.02546815,7125.01117777,7125.02546815,7125.01117777,0.00371695
20350,490093,2019-12-15 14:16:00,7125.0,7125.1,7125.1,7125.0,0.17941456
20351,490094,2019-12-15 14:17:00,7125.02546815,7125.01117777,7125.1,7125.0,0.83262395
20352,490095,2019-12-15 14:19:00,7125.0,7125.1,7125.1,7125.0,0.2108
20353,490096,2019-12-15 14:20:00,7125.02546815,7127.7,7127.7,7125.02546815,1.8371971
20354,490097,2019-12-15 14:21:00,7127.7,7136.6,7136.6,7127.7,5.25828101
20355,490098,2019-12-15 14:22:00,7136.6,7136.6,7136.7,7136.6,0.22601061
20356,490099,2019-12-15 14:23:00,7136.7,7136.7,7136.7,7136.7,0.015
20357,490100,2019-12-15 14:24:00,7136.6,7136.59026274,7136.6,7136.5,0.18196176
20358,490101,2019-12-15 14:25:00,7136.5,7136.5,7136.5,7136.5,0.08040089999999998
20359,490102,2019-12-15 14:26:00,7136.5,7128.74217799,7136.5,7128.74217799,1.5325822
20360,490103,2019-12-15 14:27:00,7128.7,7128.7,7128.74217799,7128.7,1.225
20361,490104,2019-12-15 14:28:00,7129.1,7130.7,7130.7,7129.0,0.44790294
20362,490105,2019-12-15 14:29:00,7130.7,7130.7,7130.7,7130.7,0.07284162
20363,490106,2019-12-15 14:30:00,7130.8,7130.74092811,7130.8,7130.7,0.07661142
20364,490107,2019-12-15 14:31:00,7130.74092811,7130.8,7130.8,7130.7,1.7896470000000002
20365,490108,2019-12-15 14:32:00,7131.0,7130.9190654,7131.0,7130.9,0.07780473
20366,490109,2019-12-15 14:33:00,7131.0,7131.3,7131.3,7131.0,0.08591673999999999
20367,490110,2019-12-15 14:34:00,7131.36386519,7131.4,7131.4,7131.36386519,0.03
20368,490111,2019-12-15 14:35:00,7131.4,7131.6,7131.6,7131.4,0.25933976
20369,490112,2019-12-15 14:36:00,7135.2,7138.2,7138.4,7135.2,8.25331538
20370,490113,2019-12-15 14:37:00,7138.2,7138.2,7138.286655600001,7138.2,0.03
20371,490114,2019-12-15 14:38:00,7138.25823074,7138.0,7138.3,7137.9,0.383767
20372,490115,2019-12-15 14:39:00,7137.93642854,7137.92466212,7137.93642854,7137.9,0.115
20373,490116,2019-12-15 14:40:00,7137.92466212,7137.9,7137.92466212,7137.9,0.03858512
20374,490117,2019-12-15 14:41:00,7137.92466212,7137.9,7137.92466212,7137.9,0.22267315
20375,490118,2019-12-15 14:42:00,7137.920795999999,7131.3,7137.920795999999,7131.2,2.02295976
20376,490119,2019-12-15 14:43:00,7131.335323199999,7131.335323199999,7131.335323199999,7131.3,0.01067038
20377,490120,2019-12-15 14:44:00,7131.335323199999,7131.335323199999,7131.335323199999,7131.3,0.06805
20378,490121,2019-12-15 14:45:00,7131.3,7132.2,7132.9,7131.3,4.06264429
20379,490122,2019-12-15 14:46:00,7131.335323199999,7131.36386519,7131.4,7131.335323199999,0.255
20380,490123,2019-12-15 14:48:00,7131.4,7131.36386519,7131.4,7131.3,0.205
20381,490124,2019-12-15 14:49:00,7131.4,7131.4,7131.4,7131.3,2.00816102
20382,490125,2019-12-15 14:50:00,7131.335323199999,7131.36386519,7131.36386519,7131.335323199999,0.01587308
20383,490126,2019-12-15 14:51:00,7131.36386519,7132.14226482,7132.14226482,7131.335323199999,0.3345
20384,490127,2019-12-15 14:52:00,7132.2,7132.2,7132.2,7132.2,0.005
20385,490128,2019-12-15 14:53:00,7132.2,7138.1951907,7138.2,7132.2,0.64
20386,490129,2019-12-15 14:54:00,7138.2,7138.59186181,7138.59186181,7138.1951907,0.52623288
20387,490130,2019-12-15 14:55:00,7138.6,7138.5,7138.6,7138.5,0.03965509
20388,490131,2019-12-15 14:56:00,7138.561050300001,7138.5,7138.561050300001,7138.5,0.27
20389,490132,2019-12-15 14:57:00,7138.561050300001,7138.5,7138.561050300001,7138.5,1.53412879
20390,490133,2019-12-15 14:58:00,7138.561050300001,7138.561050300001,7138.561050300001,7138.561050300001,0.005
20391,490134,2019-12-15 14:59:00,7138.561050300001,7138.9,7138.9,7138.561050300001,0.13887938
20392,490135,2019-12-15 15:00:00,7138.8691786,7138.8691786,7138.9,7138.8691786,0.08120099
20393,490136,2019-12-15 15:01:00,7138.8691786,7149.7,7154.7,7138.8691786,59.07501311
20394,490137,2019-12-15 15:02:00,7149.7,7150.4,7150.8,7149.7,0.7060093700000001
20395,490138,2019-12-15 15:03:00,7150.4,7150.49025624,7150.5,7150.4,0.2865
20396,490139,2019-12-15 15:04:00,7150.4,7150.4619293,7150.4619293,7150.4,0.08955195
20397,490140,2019-12-15 15:05:00,7150.4514873,7150.4,7150.4514873,7150.4,0.18214814
20398,490141,2019-12-15 15:06:00,7150.4,7147.82145749,7150.4,7147.8,1.23557808
20399,490142,2019-12-15 15:07:00,7147.8,7147.8,7147.8,7147.8,0.08806067999999999
20400,490143,2019-12-15 15:08:00,7147.8,7147.8,7147.82142623,7147.8,0.20742739999999998
20401,490144,2019-12-15 15:09:00,7147.8,7141.8166603,7147.8,7140.2,0.360608
20402,490145,2019-12-15 15:10:00,7140.33492869,7140.2,7140.4,7140.1,0.92585829
20403,490146,2019-12-15 15:11:00,7140.2,7140.3,7140.3,7140.2,0.28453055
20404,490147,2019-12-15 15:12:00,7140.2,7140.2,7140.2,7140.2,0.03218915
20405,490148,2019-12-15 15:13:00,7140.2,7140.3,7140.3,7140.2,0.031
20406,490149,2019-12-15 15:14:00,7140.3,7139.7,7140.3,7139.7,0.79971813
20407,490150,2019-12-15 15:15:00,7139.7,7139.7,7139.8,7139.7,1.07407129
20408,490151,2019-12-15 15:16:00,7139.7,7141.0,7141.0,7139.7,0.80427371
20409,490152,2019-12-15 15:17:00,7141.0,7145.93142902,7145.93142902,7140.9391377,1.91642183
20410,490153,2019-12-15 15:18:00,7145.93141089,7148.4,7148.4,7145.93141089,0.2738357
20411,490154,2019-12-15 15:19:00,7148.6,7148.59985713,7148.6,7148.5307244000005,0.0255
20412,490155,2019-12-15 15:20:00,7148.6,7149.4,7149.4,7148.6,0.11069701
20413,490156,2019-12-15 15:21:00,7149.6,7145.9,7149.6,7145.9,0.42428984
20414,490157,2019-12-15 15:22:00,7145.9,7145.93105838,7145.93105838,7145.9,0.0293
20415,490158,2019-12-15 15:23:00,7145.93105838,7145.93105838,7145.93105838,7145.9,0.14872183
20416,490159,2019-12-15 15:24:00,7146.0,7146.0,7146.0,7145.9,0.13025197
20417,490160,2019-12-15 15:25:00,7145.9,7145.9,7145.93105838,7145.9,0.16279785
20418,490161,2019-12-15 15:26:00,7146.0,7146.0,7146.0,7145.93105838,0.25274953
20419,490162,2019-12-15 15:27:00,7146.0,7146.0,7146.0,7145.0,8.028424000000001
20420,490163,2019-12-15 15:28:00,7145.9,7145.9,7145.9,7145.9,0.011000000000000001
20421,490164,2019-12-15 15:29:00,7146.0,7146.3,7146.3,7146.0,0.41937987
20422,490165,2019-12-15 15:30:00,7145.9,7145.9,7145.93105838,7145.9,0.22244268
20423,490166,2019-12-15 15:31:00,7145.93105838,7145.93105838,7145.93105838,7145.9,0.01973259
20424,490167,2019-12-15 15:32:00,7145.93105838,7145.9,7145.93105838,7145.9,0.07
20425,490168,2019-12-15 15:33:00,7145.93105838,7145.9,7146.0,7145.9,8.0410466
20426,490169,2019-12-15 15:34:00,7146.0,7145.1,7146.0,7145.0,2.6635072
20427,490170,2019-12-15 15:35:00,7145.0,7145.0,7145.0,7145.0,0.10880857
20428,490171,2019-12-15 15:36:00,7145.04145879,7145.0,7145.04145879,7145.0,0.025
20429,490172,2019-12-15 15:37:00,7145.0,7145.0,7145.04145879,7145.0,0.04269702
20430,490173,2019-12-15 15:38:00,7145.0,7142.7,7145.0,7142.7,1.31378763
20431,490174,2019-12-15 15:39:00,7142.7,7138.5,7142.70625988,7138.5,1.93941596
20432,490175,2019-12-15 15:40:00,7138.4,7137.9,7138.4,7137.9,1.52852105
20433,490176,2019-12-15 15:41:00,7137.9,7136.0,7137.9,7136.0,2.00234094
20434,490177,2019-12-15 15:42:00,7135.9,7135.9,7136.0,7135.9,0.16710999999999998
20435,490178,2019-12-15 15:43:00,7135.9,7135.9,7135.9,7135.9,0.005
20436,490179,2019-12-15 15:44:00,7135.9,7135.9,7135.9,7135.9,0.047010699999999996
20437,490180,2019-12-15 15:45:00,7135.9,7135.9,7135.92306306,7135.9,0.07551764000000001
20438,490181,2019-12-15 15:46:00,7135.92306306,7135.9,7135.92306306,7135.9,0.12901268
20439,490182,2019-12-15 15:47:00,7135.92306306,7135.92306306,7135.92306306,7135.92306306,0.08657000000000001
20440,490183,2019-12-15 15:48:00,7135.9085681999995,7135.9085681999995,7135.9085681999995,7135.9,0.020001
20441,490184,2019-12-15 15:49:00,7135.9,7135.9,7136.0,7135.9,0.045
20442,490185,2019-12-15 15:50:00,7135.9085681999995,7135.9,7136.0,7135.9,0.21109962
20443,490186,2019-12-15 15:51:00,7135.9,7136.0,7136.0,7135.9,0.02170934
20444,490187,2019-12-15 15:52:00,7135.9085681999995,7135.93767842,7135.93767842,7135.9,0.008
20445,490188,2019-12-15 15:53:00,7135.93767842,7135.92306306,7136.0,7135.9,0.9572219999999999
20446,490189,2019-12-15 15:54:00,7135.92306306,7136.7317523,7136.8,7135.92306306,0.37970215
20447,490190,2019-12-15 15:55:00,7136.8,7136.92386259,7137.0,7136.8,1.70117188
20448,490191,2019-12-15 15:56:00,7137.0,7137.0,7137.0,7136.92386259,0.04342867
20449,490192,2019-12-15 15:57:00,7137.0,7136.92386259,7137.0,7136.92386259,0.0345
20450,490193,2019-12-15 15:58:00,7136.92386259,7136.92386259,7136.92386259,7136.92386259,0.02362413
20451,490194,2019-12-15 15:59:00,7136.92386259,7136.92386259,7136.92386259,7136.92386259,0.049619380000000005
20452,490195,2019-12-15 16:00:00,7136.92386259,7136.91819331,7137.0,7136.91819331,0.03967777
20453,490196,2019-12-15 16:01:00,7136.91819331,7137.0,7137.0,7136.914682100001,0.01511505
20454,490197,2019-12-15 16:02:00,7137.0,7136.92386259,7137.0,7136.92386259,6.11139177
20455,490198,2019-12-15 16:03:00,7137.0,7145.0,7145.0,7137.0,1.4792115
20456,490199,2019-12-15 16:04:00,7145.0,7145.15265874,7145.15265874,7145.0,0.04587446
20457,490200,2019-12-15 16:05:00,7145.1465231,7145.15265874,7145.15265874,7145.1465231,0.015
20458,490201,2019-12-15 16:06:00,7145.1465231,7145.2,7145.2,7145.1465231,0.08309905000000001
20459,490202,2019-12-15 16:07:00,7145.15265874,7145.3,7145.3,7145.15265874,0.065
20460,490203,2019-12-15 16:08:00,7145.3,7145.39842899,7145.39842899,7145.3,0.04251207
20461,490204,2019-12-15 16:09:00,7145.4,7146.6,7146.6,7145.4,0.38167353
20462,490205,2019-12-15 16:10:00,7146.6,7147.0,7147.0,7146.6,0.61877323
20463,490206,2019-12-15 16:11:00,7147.48785765,7149.39592923,7149.4,7147.48785765,0.09200484
20464,490207,2019-12-15 16:12:00,7149.39592923,7149.4,7149.4,7149.3,1.14229725
20465,490208,2019-12-15 16:13:00,7149.3,7147.8,7149.3,7147.8,2.15573596
20466,490209,2019-12-15 16:14:00,7147.82145749,7147.82145749,7147.82145749,7147.82145749,0.04833005
20467,490210,2019-12-15 16:15:00,7147.8,7147.04305786,7147.82145749,7147.0,0.39504509
20468,490211,2019-12-15 16:16:00,7147.0,7145.04145879,7147.0,7145.0,0.47767309
20469,490212,2019-12-15 16:17:00,7145.0,7145.0,7145.0550582000005,7145.0,0.07500000000000001
20470,490213,2019-12-15 16:18:00,7145.0550582000005,7145.0,7145.0550582000005,7145.0,0.06
20471,490214,2019-12-15 16:19:00,7145.0,7136.8,7145.04145879,7136.8,3.55656016
20472,490215,2019-12-15 16:20:00,7136.8,7136.7,7136.8,7136.7,1.14903412
20473,490216,2019-12-15 16:21:00,7136.73717847,7136.7,7136.8,7136.7,0.27096311
20474,490217,2019-12-15 16:22:00,7136.7,7136.8,7136.8,7136.7,1.61058408
20475,490218,2019-12-15 16:23:00,7136.8,7136.8,7136.8,7136.7,0.11368667
20476,490219,2019-12-15 16:24:00,7136.8,7136.8,7136.8,7136.7,0.49112281
20477,490220,2019-12-15 16:25:00,7136.8,7136.7,7136.8,7136.7,0.07189076
20478,490221,2019-12-15 16:26:00,7136.7,7131.14146529,7136.7,7131.1,6.32955531
20479,490222,2019-12-15 16:27:00,7131.1,7129.2,7131.1,7129.2,3.88018048
20480,490223,2019-12-15 16:28:00,7129.3,7129.3,7129.3,7129.3,0.2
20481,490224,2019-12-15 16:29:00,7129.3,7129.2,7129.3,7129.2,0.04
20482,490225,2019-12-15 16:30:00,7129.3,7129.9,7130.0,7129.2,9.25441381
20483,490226,2019-12-15 16:31:00,7129.8,7128.9,7129.8,7128.8,2.74592648
20484,490227,2019-12-15 16:32:00,7128.8,7129.5,7130.0,7128.47266654,8.31689747
20485,490228,2019-12-15 16:33:00,7129.5,7128.4,7129.5,7128.4,0.005
20486,490229,2019-12-15 16:34:00,7128.4,7128.0,7128.4084464,7128.0,1.40116927
20487,490230,2019-12-15 16:35:00,7128.0,7128.0,7128.1,7128.0,0.1590596
20488,490231,2019-12-15 16:36:00,7128.0,7124.9,7128.0,7124.9,8.3968806
20489,490232,2019-12-15 16:37:00,7125.0,7125.0,7125.0,7125.0,0.005
20490,490233,2019-12-15 16:38:00,7125.0,7124.9,7125.0,7124.9,0.0853406
20491,490234,2019-12-15 16:39:00,7125.0,7124.9,7125.0,7124.9,0.23687098
20492,490235,2019-12-15 16:40:00,7124.9,7124.9,7124.914268199999,7124.9,0.03
20493,490236,2019-12-15 16:41:00,7124.9,7124.9,7124.9,7124.9,0.02084772
20494,490237,2019-12-15 16:42:00,7124.914268199999,7115.0,7124.914268199999,7112.7,4.81777969
20495,490238,2019-12-15 16:43:00,7115.0,7114.9,7115.0,7114.9,0.1864
20496,490239,2019-12-15 16:44:00,7114.9,7114.9,7115.0,7114.9,0.042
20497,490240,2019-12-15 16:45:00,7115.0,7115.5,7115.5,7114.9631061,0.06149615
20498,490241,2019-12-15 16:46:00,7115.5,7115.5,7115.5,7111.8,31.79509171
20499,490242,2019-12-15 16:47:00,7115.5,7117.8,7117.8,7115.5,0.26439965
20500,490243,2019-12-15 16:48:00,7117.8,7117.8,7117.8,7117.8,0.032921000000000006
20501,490244,2019-12-15 16:49:00,7117.7,7118.9,7119.2,7117.7,0.21700615
20502,490245,2019-12-15 16:50:00,7118.6,7119.3,7119.3,7113.6,35.32257085
20503,490246,2019-12-15 16:51:00,7119.2,7120.3,7120.3,7119.2,0.72861316
20504,490247,2019-12-15 16:52:00,7120.1,7121.2,7121.2,7120.0,0.48659274
20505,490248,2019-12-15 16:53:00,7121.6,7123.1,7123.9,7121.6,0.23361814
20506,490249,2019-12-15 16:54:00,7123.0,7123.0,7123.02386909,7123.0,0.11643401
20507,490250,2019-12-15 16:55:00,7123.02386909,7108.8,7123.02386909,7108.8,53.43588191
20508,490251,2019-12-15 16:56:00,7108.8,7108.90147569,7108.90147569,7108.8,0.32462524
20509,490252,2019-12-15 16:57:00,7108.9,7109.0,7109.0,7108.9,4.6964229500000005
20510,490253,2019-12-15 16:58:00,7108.9,7109.0,7109.0,7108.9,18.12358698
20511,490254,2019-12-15 16:59:00,7109.0,7109.0,7109.0,7109.0,0.78081992
20512,490255,2019-12-15 17:00:00,7109.0,7109.0,7109.0,7108.90147569,3.65588623
20513,490256,2019-12-15 17:01:00,7109.0,7109.01267564,7109.01267564,7108.926422699999,3.4541991000000003
20514,490257,2019-12-15 17:02:00,7110.8,7116.0606849,7116.1,7110.8,0.32352470000000005
20515,490258,2019-12-15 17:03:00,7116.1,7117.6,7117.6,7116.1,0.08248841
20516,490259,2019-12-15 17:04:00,7117.6,7117.5241233,7117.6,7117.5,0.02
20517,490260,2019-12-15 17:05:00,7117.5,7117.57507164,7117.57507164,7117.5,0.015
20518,490261,2019-12-15 17:06:00,7117.57507164,7117.57507164,7117.6,7117.57507164,0.02077317
20519,490262,2019-12-15 17:07:00,7117.8,7117.8,7117.9,7117.8,0.27539101
20520,490263,2019-12-15 17:08:00,7117.8,7117.9,7117.9,7117.8,0.06000000000000001
20521,490264,2019-12-15 17:09:00,7117.9,7117.8,7117.9,7117.8,0.025
20522,490265,2019-12-15 17:10:00,7117.9,7117.9,7117.9,7117.8,1.10087
20523,490266,2019-12-15 17:11:00,7117.8,7117.8,7117.8,7117.8,0.0018153
20524,490267,2019-12-15 17:12:00,7117.90867148,7118.0,7118.0,7117.90867148,0.025
20525,490268,2019-12-15 17:13:00,7117.90867148,7118.0,7118.0,7117.90867148,0.0057295
20526,490269,2019-12-15 17:14:00,7117.90867148,7117.90867148,7117.90867148,7117.90867148,0.3633918
20527,490270,2019-12-15 17:15:00,7118.0,7118.2,7118.2,7117.9,0.10606314
20528,490271,2019-12-15 17:16:00,7118.1,7118.13107138,7118.2,7118.1,0.07926882
20529,490272,2019-12-15 17:17:00,7118.2,7118.3,7118.3,7118.2,0.1656568
20530,490273,2019-12-15 17:18:00,7118.24227132,7118.5,7118.5,7118.24227132,0.07600019
20531,490274,2019-12-15 17:19:00,7118.48192738,7120.3,7120.3,7118.48192738,0.29301301
20532,490275,2019-12-15 17:20:00,7120.57747023,7120.6,7120.6,7120.57747023,0.015499990000000003
20533,490276,2019-12-15 17:21:00,7120.6,7120.6,7120.6,7120.57747023,0.02346891
20534,490277,2019-12-15 17:22:00,7120.6,7120.57747023,7120.6,7120.57747023,0.015
20535,490278,2019-12-15 17:23:00,7120.6,7120.7,7120.7,7120.6,0.02
20536,490279,2019-12-15 17:24:00,7121.4,7121.4,7121.4,7121.4,0.01
20537,490280,2019-12-15 17:25:00,7121.35586987,7121.4,7121.4,7121.35586987,0.025
20538,490281,2019-12-15 17:26:00,7121.4,7122.7,7122.7,7121.4,0.1378738
20539,490282,2019-12-15 17:27:00,7122.7,7122.7,7122.7,7122.653945,0.53492
20540,490283,2019-12-15 17:28:00,7122.7,7122.7,7122.7,7122.7,0.01
20541,490284,2019-12-15 17:29:00,7122.7,7122.92834,7122.92834,7122.7,0.025
20542,490285,2019-12-15 17:30:00,7122.9,7123.3,7123.3,7122.9,1.66825189
20543,490286,2019-12-15 17:31:00,7123.3,7125.3,7125.3,7123.3,0.83872031
20544,490287,2019-12-15 17:33:00,7125.359068000001,7125.4,7125.4,7125.359068000001,0.04364004
20545,490288,2019-12-15 17:34:00,7125.5,7131.0,7131.0,7125.5,1.0390000000000001
20546,490289,2019-12-15 17:35:00,7130.97726,7131.0,7131.0,7130.97726,0.07685997
20547,490290,2019-12-15 17:36:00,7131.0,7131.8,7131.8,7131.0,0.28987929
20548,490291,2019-12-15 17:37:00,7131.8,7132.5,7132.5,7131.8,0.125
20549,490292,2019-12-15 17:38:00,7132.5,7133.5,7133.5,7132.5,6.57580579
20550,490293,2019-12-15 17:39:00,7133.6,7133.8,7133.8,7133.58786415,1.65129008
20551,490294,2019-12-15 17:40:00,7133.8,7135.0,7135.0,7133.7134106,0.40717174
20552,490295,2019-12-15 17:41:00,7135.36706332,7135.4,7135.4,7135.36706332,0.03105069
20553,490296,2019-12-15 17:42:00,7135.4,7135.4,7135.4,7135.4,0.0013876
20554,490297,2019-12-15 17:43:00,7135.36706332,7135.36706332,7135.36706332,7135.36706332,0.47641104
20555,490298,2019-12-15 17:44:00,7135.4,7135.4,7135.4,7135.4,0.43097768
20556,490299,2019-12-15 17:45:00,7135.5,7138.0,7138.3,7135.5,75.94382585
20557,490300,2019-12-15 17:46:00,7138.2,7138.25826196,7138.3,7138.0,3.88913609
20558,490301,2019-12-15 17:47:00,7138.25826196,7129.2,7138.25826196,7128.6,6.03121071
20559,490302,2019-12-15 17:48:00,7129.6,7129.2,7129.6,7129.2,0.045
20560,490303,2019-12-15 17:49:00,7129.2,7128.8,7129.2,7128.8,5.68117006
20561,490304,2019-12-15 17:50:00,7128.8,7128.9,7128.9,7128.8,0.12294575
20562,490305,2019-12-15 17:51:00,7128.865770899999,7128.8,7129.0,7128.8,0.0608705
20563,490306,2019-12-15 17:52:00,7129.0,7129.1,7129.1,7129.0,0.02317059
20564,490307,2019-12-15 17:53:00,7129.0487007,7129.1,7129.1,7129.0487007,0.06058809
20565,490308,2019-12-15 17:54:00,7129.0487007,7129.0487007,7129.0487007,7129.0487007,0.00432594
20566,490309,2019-12-15 17:55:00,7129.1,7129.1,7129.1,7129.0487007,0.30897272
20567,490310,2019-12-15 17:56:00,7129.02866628,7129.0,7129.02866628,7129.0,10.32588532
20568,490311,2019-12-15 17:57:00,7129.02866628,7129.5,7129.5,7129.02866628,0.09562999
20569,490312,2019-12-15 17:58:00,7129.47343489,7129.5,7129.5,7129.47343489,0.03455
20570,490313,2019-12-15 17:59:00,7129.4,7129.5,7129.5,7129.4,0.025
20571,490314,2019-12-15 18:00:00,7129.5,7129.5,7129.5,7129.4,0.05775598
20572,490315,2019-12-15 18:01:00,7129.4,7129.9,7130.0,7129.4,0.04564321
20573,490316,2019-12-15 18:02:00,7129.91826586,7129.91826586,7129.91826586,7129.91826586,0.06
20574,490317,2019-12-15 18:03:00,7129.9,7129.13986623,7129.9,7129.1,0.10638881
20575,490318,2019-12-15 18:04:00,7129.1,7129.2,7129.2,7129.1,0.07422251
20576,490319,2019-12-15 18:05:00,7129.1,7129.1,7129.1,7129.1,0.005
